time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,att_phi,att_theta,att_psi,rate_p,rate_q,rate_r,cmd_thrust,cmd_roll,cmd_pitch,cmd_yaw
2.198250,-0.001783,-0.000047,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000079,0,0,0,0
2.208020,-0.001792,-0.000047,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000079,0,0,0,0
2.217790,-0.001800,-0.000047,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000079,0,0,0,0
2.227560,-0.001808,-0.000047,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000079,0,0,0,0
2.237330,-0.001817,-0.000048,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000079,0,0,0,0
2.247100,-0.001825,-0.000048,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000079,0,0,0,0
2.256870,-0.001833,-0.000048,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000079,0,0,0,0
2.266640,-0.001842,-0.000048,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000079,0,0,0,0
2.276410,-0.001850,-0.000048,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000079,0,0,0,0
2.286180,-0.001859,-0.000049,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000079,0,0,0,0
2.295950,-0.001867,-0.000049,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000079,0,0,0,0
2.305720,-0.001875,-0.000049,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000079,0,0,0,0
2.315490,-0.001884,-0.000049,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000079,0,0,0,0
2.325260,-0.001892,-0.000050,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000079,0,0,0,0
2.335030,-0.001900,-0.000050,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000079,0,0,0,0
2.344800,-0.001909,-0.000050,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000079,0,0,0,0
2.354570,-0.001917,-0.000050,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000079,0,0,0,0
2.364340,-0.001925,-0.000050,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000079,0,0,0,0
2.374110,-0.001934,-0.000051,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000079,0,0,0,0
2.383880,-0.001942,-0.000051,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000079,0,0,0,0
2.393650,-0.001951,-0.000051,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000079,0,0,0,0
2.403420,-0.001959,-0.000051,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000079,0,0,0,0
2.413190,-0.001967,-0.000052,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000079,0,0,0,0
2.422960,-0.001976,-0.000052,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000079,0,0,0,0
2.432730,-0.001984,-0.000052,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000079,0,0,0,0
2.442500,-0.001992,-0.000052,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000079,0,0,0,0
2.452270,-0.002001,-0.000052,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000079,0,0,0,0
2.462040,-0.002009,-0.000053,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000079,0,0,0,0
2.471810,-0.002018,-0.000053,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000079,0,0,0,0
2.481580,-0.002026,-0.000053,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000079,0,0,0,0
2.491350,-0.002034,-0.000053,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000079,0,0,0,0
2.501120,-0.002043,-0.000054,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000079,0,0,0,0
2.510890,-0.002051,-0.000054,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000079,0,0,0,0
2.520660,-0.002059,-0.000054,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000079,0,0,0,0
2.530430,-0.002068,-0.000054,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000079,0,0,0,0
2.540200,-0.002076,-0.000054,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000079,0,0,0,0
2.549970,-0.002085,-0.000055,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000079,0,0,0,0
2.559740,-0.002093,-0.000055,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000079,0,0,0,0
2.569510,-0.002101,-0.000055,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000079,0,0,0,0
2.579280,-0.002110,-0.000055,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000079,0,0,0,0
2.589050,-0.002118,-0.000056,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000079,0,0,0,0
2.598820,-0.002126,-0.000056,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000079,0,0,0,0
2.608590,-0.002135,-0.000056,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000079,0,0,0,0
2.618360,-0.002143,-0.000056,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000079,0,0,0,0
2.628130,-0.002152,-0.000056,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000079,0,0,0,0
2.637900,-0.002160,-0.000057,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000079,0,0,0,0
2.647670,-0.002168,-0.000057,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000079,0,0,0,0
2.657440,-0.002177,-0.000057,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000079,0,0,0,0
2.667210,-0.002185,-0.000057,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000079,0,0,0,0
2.676980,-0.002193,-0.000058,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000079,0,0,0,0
2.686750,-0.002202,-0.000058,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000079,0,0,0,0
2.696520,-0.002210,-0.000058,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000079,0,0,0,0
2.706290,-0.002219,-0.000058,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000079,0,0,0,0
2.716060,-0.002227,-0.000058,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000079,0,0,0,0
2.725830,-0.002235,-0.000059,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000079,0,0,0,0
2.735600,-0.002244,-0.000059,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000079,0,0,0,0
2.745370,-0.002252,-0.000059,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000079,0,0,0,0
2.755140,-0.002260,-0.000059,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000079,0,0,0,0
2.764910,-0.002269,-0.000060,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000079,0,0,0,0
2.774680,-0.002277,-0.000060,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000079,0,0,0,0
2.784450,-0.002286,-0.000060,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000079,0,0,0,0
2.794220,-0.002294,-0.000060,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000079,0,0,0,0
2.803990,-0.002302,-0.000061,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000079,0,0,0,0
2.813760,-0.002311,-0.000061,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000079,0,0,0,0
2.823530,-0.002319,-0.000061,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000079,0,0,0,0
2.833300,-0.002327,-0.000061,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000079,0,0,0,0
2.843070,-0.002336,-0.000061,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000079,0,0,0,0
2.852840,-0.002344,-0.000062,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000079,0,0,0,0
2.862610,-0.002353,-0.000062,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000079,0,0,0,0
2.872380,-0.002361,-0.000062,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000079,0,0,0,0
2.882150,-0.002369,-0.000062,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000079,0,0,0,0
2.891920,-0.002378,-0.000063,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000079,0,0,0,0
2.901690,-0.002386,-0.000063,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000079,0,0,0,0
2.911460,-0.002394,-0.000063,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000079,0,0,0,0
2.921230,-0.002403,-0.000063,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000079,0,0,0,0
2.931000,-0.002411,-0.000063,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000079,0,0,0,0
2.940770,-0.002420,-0.000064,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000079,0,0,0,0
2.950540,-0.002428,-0.000064,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000079,0,0,0,0
2.960310,-0.002436,-0.000064,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000079,0,0,0,0
2.970080,-0.002445,-0.000064,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000079,0,0,0,0
2.979850,-0.002453,-0.000065,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000079,0,0,0,0
2.989620,-0.002461,-0.000065,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000079,0,0,0,0
2.999390,-0.002470,-0.000065,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000079,0,0,0,0
3.009160,-0.002478,-0.000065,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000079,0,0,0,0
3.018930,-0.002487,-0.000065,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000079,0,0,0,0
3.028700,-0.002495,-0.000066,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000078,0,0,0,0
3.038470,-0.002503,-0.000066,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000078,0,0,0,0
3.048240,-0.002512,-0.000066,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000078,0,0,0,0
3.058010,-0.002520,-0.000066,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000078,0,0,0,0
3.067780,-0.002528,-0.000067,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000078,0,0,0,0
3.077550,-0.002537,-0.000067,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000078,0,0,0,0
3.087320,-0.002545,-0.000067,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000078,0,0,0,0
3.097090,-0.002554,-0.000067,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000078,0,0,0,0
3.106860,-0.002562,-0.000067,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000078,0,0,0,0
3.116630,-0.002570,-0.000068,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000078,0,0,0,0
3.126400,-0.002579,-0.000068,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000078,0,0,0,0
3.136170,-0.002587,-0.000068,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000078,0,0,0,0
3.145940,-0.002595,-0.000068,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000078,0,0,0,0
3.155710,-0.002604,-0.000069,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000078,0,0,0,0
3.165480,-0.002612,-0.000069,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000078,0,0,0,0
3.175250,-0.002620,-0.000069,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000078,0,0,0,0
3.185020,-0.002629,-0.000069,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000078,0,0,0,0
3.194790,-0.002637,-0.000069,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000078,0,0,0,0
3.204560,-0.002646,-0.000070,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000078,0,0,0,0
3.214330,-0.002654,-0.000070,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000078,0,0,0,0
3.224100,-0.002662,-0.000070,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000078,0,0,0,0
3.233870,-0.002671,-0.000070,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000078,0,0,0,0
3.243640,-0.002679,-0.000071,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000078,0,0,0,0
3.253410,-0.002687,-0.000071,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000078,0,0,0,0
3.263180,-0.002696,-0.000071,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000078,0,0,0,0
3.272950,-0.002704,-0.000071,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000078,0,0,0,0
3.282720,-0.002713,-0.000071,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000078,0,0,0,0
3.292490,-0.002721,-0.000072,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000078,0,0,0,0
3.302260,-0.002729,-0.000072,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000078,0,0,0,0
3.312030,-0.002738,-0.000072,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000078,0,0,0,0
3.321800,-0.002746,-0.000072,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000078,0,0,0,0
3.331570,-0.002754,-0.000073,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000078,0,0,0,0
3.341340,-0.002763,-0.000073,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000078,0,0,0,0
3.351110,-0.002771,-0.000073,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000078,0,0,0,0
3.360880,-0.002780,-0.000073,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000078,0,0,0,0
3.370650,-0.002788,-0.000074,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000078,0,0,0,0
3.380420,-0.002796,-0.000074,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000078,0,0,0,0
3.390190,-0.002805,-0.000074,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000078,0,0,0,0
3.399960,-0.002813,-0.000074,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000078,0,0,0,0
3.409730,-0.002821,-0.000074,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000078,0,0,0,0
3.419500,-0.002830,-0.000075,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000078,0,0,0,0
3.429270,-0.002838,-0.000075,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000078,0,0,0,0
3.439040,-0.002847,-0.000075,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000078,0,0,0,0
3.448810,-0.002855,-0.000075,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000078,0,0,0,0
3.458580,-0.002863,-0.000076,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000078,0,0,0,0
3.468350,-0.002872,-0.000076,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000078,0,0,0,0
3.478120,-0.002880,-0.000076,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000078,0,0,0,0
3.487890,-0.002888,-0.000076,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000078,0,0,0,0
3.497660,-0.002897,-0.000076,-0.034797,-0.005645,-0.000031,0.037326,0.000000,0.000732,0.000488,-0.000167,0.234080,-0.000078,0,0,0,0
3.507430,-0.002904,-0.000077,-0.034807,-0.005013,-0.000029,0.032085,0.000000,0.000732,0.000488,-0.000156,0.208115,-0.000068,8556,-5,-197,0
3.517200,-0.002903,-0.000077,-0.034885,-0.002781,-0.000016,0.013446,0.000000,0.000488,0.000488,-0.000087,0.115906,-0.000038,8503,-3,-76,0
3.526970,-0.002898,-0.000077,-0.034968,-0.001089,-0.000006,-0.000800,0.000000,0.000000,0.000488,-0.000034,0.045461,-0.000014,8457,-5,36,0
3.536740,-0.002894,-0.000077,-0.035034,0.000316,-0.000001,-0.007674,0.000000,0.000000,0.000488,-0.000542,-0.027827,-0.000008,8410,-1,144,0
3.546510,-0.002891,-0.000077,-0.035165,0.000342,-0.000002,-0.018765,0.000000,-0.000244,0.000488,-0.001394,-0.031038,-0.000011,8363,0,173,0
3.556280,-0.002887,-0.000077,-0.035445,0.000404,-0.000004,-0.036234,0.000000,-0.000488,0.000488,-0.002111,-0.021797,-0.000015,8321,-5,165,0
3.566050,-0.002882,-0.000077,-0.035921,0.000492,-0.000009,-0.057270,0.000000,-0.000732,0.000488,-0.003135,-0.005031,-0.000021,8272,-2,137,0
3.575820,-0.002877,-0.000077,-0.036620,0.000587,-0.000017,-0.080130,0.000000,-0.000488,0.000488,-0.004217,0.014188,-0.000025,8219,-3,102,0
3.585590,-0.002871,-0.000077,-0.037551,0.000664,-0.000031,-0.103717,0.000000,-0.000244,0.000488,-0.005247,0.031962,-0.000029,8172,0,66,0
3.595360,-0.002864,-0.000078,-0.038720,0.000702,-0.000051,-0.127384,-0.000244,0.000000,0.000488,-0.006016,0.045788,-0.000031,8119,0,35,0
3.605130,-0.002857,-0.000078,-0.040124,0.000685,-0.000078,-0.150720,-0.000244,0.000244,0.000488,-0.006511,0.054428,-0.000032,8076,2,10,0
3.614900,-0.002850,-0.000079,-0.041759,0.000602,-0.000113,-0.173498,-0.000244,0.000732,0.000488,-0.006760,0.057640,-0.000032,8025,0,-8,0
3.624670,-0.002845,-0.000081,-0.043617,0.000451,-0.000155,-0.195579,-0.000244,0.001465,0.000488,-0.006876,0.055903,-0.000032,7983,1,-20,0
3.634440,-0.002842,-0.000083,-0.045693,0.000235,-0.000206,-0.216901,-0.000244,0.001953,0.000488,-0.006754,0.049993,-0.000032,7937,2,-27,0
3.644210,-0.002841,-0.000085,-0.047978,-0.000038,-0.000263,-0.237423,-0.000488,0.002441,0.000488,-0.006452,0.040860,-0.000030,7890,2,-24,0
3.653980,-0.002843,-0.000088,-0.050464,-0.000355,-0.000328,-0.257121,-0.000488,0.002686,0.000488,-0.006005,0.029726,-0.000028,7845,3,-21,0
3.663750,-0.002848,-0.000092,-0.053142,-0.000703,-0.000399,-0.275983,-0.000488,0.002930,0.000488,-0.005326,0.017804,-0.000026,7799,3,-18,0
3.673520,-0.002857,-0.000096,-0.056005,-0.001067,-0.000475,-0.294015,-0.000488,0.003174,0.000488,-0.004480,0.005849,-0.000022,7760,5,-7,0
3.683290,-0.002870,-0.000101,-0.059043,-0.001432,-0.000555,-0.311251,-0.000732,0.003174,0.000488,-0.003441,-0.005440,-0.000018,7727,3,2,0
3.693060,-0.002886,-0.000107,-0.062250,-0.001786,-0.000638,-0.327703,-0.000732,0.002930,0.000488,-0.002421,-0.015455,-0.000013,7682,2,11,0
3.702830,-0.002906,-0.000114,-0.065617,-0.002116,-0.000722,-0.343390,-0.000732,0.002686,0.000488,-0.001444,-0.023757,-0.000009,7642,2,24,0
3.712600,-0.002929,-0.000122,-0.069138,-0.002415,-0.000807,-0.358325,-0.000732,0.002441,0.000488,-0.000562,-0.030038,-0.000005,7606,2,35,0
3.722370,-0.002955,-0.000130,-0.072803,-0.002675,-0.000891,-0.372530,-0.000732,0.002197,0.000488,0.000195,-0.034109,-0.000002,7567,1,44,0
3.732140,-0.002983,-0.000140,-0.076607,-0.002892,-0.000974,-0.386025,-0.000732,0.001709,0.000488,0.000848,-0.035973,0.000000,7528,0,49,0
3.741910,-0.003012,-0.000150,-0.080542,-0.003065,-0.001055,-0.398826,-0.000732,0.001465,0.000488,0.001362,-0.035769,0.000002,7500,1,58,0
3.751680,-0.003044,-0.000161,-0.084602,-0.003196,-0.001132,-0.410975,-0.000732,0.000977,0.000488,0.001762,-0.033705,0.000004,7469,0,62,0
3.761450,-0.003076,-0.000173,-0.088780,-0.003286,-0.001207,-0.422485,-0.000732,0.000732,0.000488,0.002012,-0.030146,0.000004,7428,1,63,0
3.771220,-0.003110,-0.000185,-0.093069,-0.003341,-0.001279,-0.433355,-0.000488,0.000488,0.000488,0.002223,-0.025478,0.000005,7392,-1,64,0
3.780990,-0.003143,-0.000198,-0.097464,-0.003368,-0.001346,-0.443606,-0.000488,0.000244,0.000488,0.002334,-0.020054,0.000004,7362,-1,62,0
3.790760,-0.003177,-0.000212,-0.101958,-0.003371,-0.001411,-0.453260,-0.000488,0.000000,0.000488,0.002319,-0.014246,0.000004,7336,-1,59,0
3.800530,-0.003211,-0.000227,-0.106546,-0.003358,-0.001471,-0.462342,-0.000488,0.000000,0.000488,0.002253,-0.008443,0.000003,7301,-2,53,0
3.810300,-0.003244,-0.000242,-0.111221,-0.003336,-0.001529,-0.470859,-0.000488,0.000000,0.000488,0.002043,-0.003009,0.000001,7271,-2,51,0
3.820070,-0.003277,-0.000257,-0.115979,-0.003311,-0.001583,-0.478833,-0.000488,0.000000,0.000488,0.001669,0.001867,-0.000001,7248,-1,46,0
3.829840,-0.003310,-0.000273,-0.120813,-0.003288,-0.001635,-0.486282,-0.000488,0.000000,0.000488,0.001296,0.006020,-0.000003,7220,-2,41,0
3.839610,-0.003343,-0.000290,-0.125720,-0.003272,-0.001684,-0.493234,-0.000488,0.000000,0.000488,0.000854,0.009279,-0.000006,7188,-2,36,0
3.849380,-0.003376,-0.000307,-0.130693,-0.003266,-0.001732,-0.499696,-0.000488,0.000244,0.000488,0.000439,0.011547,-0.000008,7162,0,29,0
3.859150,-0.003409,-0.000325,-0.135728,-0.003272,-0.001779,-0.505694,-0.000488,0.000244,0.000488,0.000110,0.012735,-0.000010,7141,0,28,0
3.868920,-0.003442,-0.000343,-0.140821,-0.003291,-0.001825,-0.511240,-0.000488,0.000488,0.000488,-0.000180,0.012996,-0.000012,7111,0,25,0
